C_time,R_time,ET1,ET2,ET3,norm_E1,norm_E2,norm_E3,norm_E4,norm_E5,norm_E6,norm_E7,norm_E8,norm_E9,norm_E10,norm_E11,norm_E12,norm_E13,norm_E14,norm_E15,norm_E16,norm_E17,norm_E18,norm_E19,norm_E20,norm_E21,norm_E22,norm_E23,norm_E24,norm_E25,norm_E26,norm_E27,norm_E28,norm_E29,norm_E30,norm_E31,norm_E32,RK_t1,RK_t2,RK_t3,RK_t4,RK_t5,RK_t6,RK_t7,RK_t8,RK_t9,RK_t10,RK_t11,RK_t12,RK_t13,RK_t14,RK_t15,RK_t16,RK_t17,RK_t18,RK_t19,RK_t20,RK_t21,RK_t22,RK_t23,RK_t24,RK_t25,RK_t26,RK_t27,RK_t28,RK_t29,RK_t30,RK_t31,RK_t32
150,-0.121283,0.0661606,0.00620142,0.00125329,0.886759,0.0831184,0.0167981,0.00444966,0.00127008,0.000335985,7.56754e-005,4.3221e-005,9.18398e-005,0.000167069,0.000245968,0.000317542,0.000376508,0.00042147,0.000453838,0.000476134,0.000490138,0.000496136,0.000493426,0.000481234,0.000459336,0.00042821,0.000388896,0.000342906,0.000292186,0.000239032,0.000185946,0.000135502,9.01947e-005,5.23037e-005,2.37563e-005,0,-0.121283,-0.121268,-0.121261,-0.121257,-0.121255,-0.121255,-0.121256,-0.121258,-0.121259,-0.121261,-0.121263,-0.121265,-0.121267,-0.121269,-0.12127,-0.121272,-0.121273,-0.121275,-0.121276,-0.121277,-0.121278,-0.121279,-0.12128,-0.121281,-0.121282,-0.121282,-0.121283,-0.121283,-0.121283,-0.121283,-0.121283,-0.121283
155,-0.535242,0.0658569,0.00594796,0.00116247,0.802221,0.0724538,0.0141603,0.00388193,0.00151777,0.00105512,0.00115417,0.00143426,0.00178691,0.00219829,0.00268116,0.00324352,0.003877,0.00455652,0.00524489,0.00589849,0.00647236,0.00692455,0.00721974,0.00733195,0.00724659,0.00696168,0.00648823,0.0058496,0.00508027,0.00422394,0.00333086,0.00245459,0.00164858,0.000962586,0.000439326,0,-0.535242,-0.535106,-0.535037,-0.535007,-0.534998,-0.535001,-0.535009,-0.53502,-0.535032,-0.535044,-0.535057,-0.535069,-0.535083,-0.535096,-0.535111,-0.535125,-0.535139,-0.535153,-0.535166,-0.535179,-0.535191,-0.535201,-0.535211,-0.535219,-0.535226,-0.535231,-0.535235,-0.535238,-0.53524,-0.535241,-0.535242,-0.535242
160,-0.827215,0.0649822,0.0059985,0.00155662,0.79093,0.0730107,0.0189464,0.00709916,0.00332374,0.00156121,0.000437442,0.000231709,0.000874555,0.00185181,0.00275018,0.00345753,0.00406078,0.00467789,0.00535304,0.00604664,0.00668022,0.00718132,0.0075028,0.00762128,0.00752923,0.00722991,0.00673647,0.00607288,0.00527421,0.00438531,0.00345816,0.00254841,0.00171159,0.000999366,0.000456109,0,-0.827215,-0.827081,-0.827081,-0.827117,-0.827143,-0.827148,-0.827143,-0.827138,-0.827138,-0.827141,-0.827147,-0.827152,-0.827158,-0.827163,-0.827168,-0.827173,-0.827178,-0.827183,-0.827187,-0.827192,-0.827196,-0.8272,-0.827204,-0.827206,-0.827209,-0.827211,-0.827212,-0.827213,-0.827214,-0.827215,-0.827215,-0.827215
165,-0.931456,0.064751,0.00707265,0.00181076,0.802505,0.0876564,0.022442,0.00746341,0.00201951,0.000894028,0.0017065,0.00155657,0.00078064,0.000742953,0.00166099,0.00256023,0.00298459,0.0032608,0.00372248,0.00431014,0.00481255,0.00514568,0.00533825,0.00541309,0.00535516,0.00514775,0.00479622,0.00432221,0.00375335,0.003121,0.00246127,0.00181371,0.00121808,0.000711207,0.000324599,0,-0.931456,-0.93145,-0.931531,-0.93154,-0.931512,-0.931502,-0.931511,-0.931516,-0.931511,-0.931504,-0.931501,-0.9315,-0.931497,-0.931494,-0.93149,-0.931486,-0.931482,-0.931479,-0.931475,-0.931472,-0.931469,-0.931466,-0.931464,-0.931462,-0.93146,-0.931458,-0.931457,-0.931457,-0.931456,-0.931456,-0.931456,-0.931456
170,-0.828511,0.0645461,0.00818006,0.00189695,0.817348,0.103584,0.0240211,0.00775787,0.00403259,0.00240314,0.000402913,0.000515798,0.00136582,0.000739193,0.000514183,0.00134833,0.00171512,0.00164551,0.00192943,0.00235253,0.0025548,0.00267672,0.00281227,0.00286929,0.00282365,0.00271017,0.0025303,0.00228067,0.00197888,0.00164546,0.00129786,0.000956248,0.00064215,0.000374969,0.000171141,0,-0.828511,-0.82865,-0.828673,-0.82862,-0.828634,-0.828647,-0.82863,-0.828624,-0.828627,-0.828621,-0.828611,-0.828606,-0.8286,-0.828592,-0.828584,-0.828576,-0.828568,-0.82856,-0.828553,-0.828546,-0.828539,-0.828533,-0.828528,-0.828523,-0.82852,-0.828517,-0.828514,-0.828513,-0.828511,-0.828511,-0.828511,-0.828511
175,-0.545481,0.0635674,0.00848699,0.00228737,0.827311,0.110456,0.0297694,0.0103836,0.00467913,0.0016276,0.00172379,0.000673662,0.000186243,0.000829658,0.000215792,0.000328373,0.000716035,0.000478825,0.000636072,0.000813988,0.000789589,0.000879454,0.000927123,0.000919319,0.000921499,0.0008829,0.000818192,0.000740809,0.00064234,0.000533409,0.000421121,0.000310082,0.000208198,0.000121608,5.54795e-005,0,-0.545481,-0.545661,-0.545576,-0.545596,-0.545608,-0.545582,-0.545596,-0.545588,-0.54558,-0.545582,-0.545573,-0.545566,-0.545562,-0.545554,-0.545547,-0.54554,-0.545533,-0.545526,-0.545519,-0.545513,-0.545507,-0.545502,-0.545497,-0.545493,-0.545489,-0.545487,-0.545484,-0.545483,-0.545482,-0.545481,-0.545481,-0.545481
180,-0.145884,0.0626771,0.00811001,0.0022624,0.836692,0.108262,0.0302014,0.0121956,0.00540084,0.00301612,0.00152882,0.000907996,0.00057616,0.000214162,0.000285594,2.17037e-005,0.000126059,3.63519e-005,3.81003e-005,5.68212e-005,3.09541e-005,5.34366e-005,4.05713e-005,4.82915e-005,4.39026e-005,4.18873e-005,3.97274e-005,3.43951e-005,3.04907e-005,2.47547e-005,1.96021e-005,1.43607e-005,9.59662e-006,5.6127e-006,2.5457e-006,0,-0.145884,-0.145963,-0.1459,-0.145949,-0.14591,-0.145938,-0.145917,-0.145928,-0.145921,-0.145919,-0.14592,-0.145914,-0.145915,-0.145911,-0.145909,-0.145906,-0.145903,-0.145901,-0.145898,-0.145896,-0.145893,-0.145891,-0.14589,-0.145888,-0.145887,-0.145886,-0.145885,-0.145884,-0.145884,-0.145884,-0.145884,-0.145884
185,0.284492,0.062511,0.00798613,0.00217081,0.836614,0.106882,0.029053,0.011699,0.00474881,0.00306501,0.00110667,0.00126087,0.000226614,0.00069853,7.94342e-006,0.00046514,4.41703e-005,0.000349451,0.000171658,0.000319163,0.000270179,0.000334817,0.000317755,0.000342131,0.000325086,0.000318787,0.000292924,0.000266026,0.000229667,0.000191375,0.000150578,0.000111015,7.4503e-005,4.34976e-005,1.98478e-005,0,0.284492,0.284577,0.284516,0.284561,0.284526,0.284551,0.28453,0.284544,0.284531,0.284537,0.284529,0.284531,0.284525,0.284524,0.28452,0.284517,0.284514,0.284511,0.284508,0.284506,0.284503,0.284501,0.284499,0.284497,0.284496,0.284495,0.284494,0.284493,0.284493,0.284493,0.284492,0.284492
190,0.649663,0.0615578,0.0075484,0.00216434,0.820583,0.100622,0.0288513,0.0127071,0.00692533,0.00238168,0.00272189,0.000699802,0.0011625,0.00106985,0.000348216,0.00132422,0.000459398,0.00134966,0.00101169,0.00140085,0.00146334,0.00153548,0.00166525,0.0016287,0.00165167,0.00156231,0.00146642,0.00131865,0.00114464,0.000952931,0.0007503,0.000553453,0.000371476,0.000216926,9.90163e-005,0,0.649663,0.649836,0.649763,0.649773,0.64979,0.649762,0.649781,0.649765,0.649765,0.649762,0.649752,0.649751,0.649741,0.649737,0.649728,0.649722,0.649715,0.649708,0.649701,0.649695,0.649689,0.649684,0.649679,0.649675,0.649671,0.649669,0.649667,0.649665,0.649664,0.649664,0.649663,0.649663
195,0.865585,0.0608257,0.00803194,0.00268161,0.783603,0.103474,0.0345466,0.0117437,0.00692093,0.00517322,0.00111007,0.00180337,0.0027308,0.0001454,0.00178039,0.00226996,0.00111548,0.00265053,0.00259654,0.00266315,0.00333386,0.00336295,0.00349045,0.00363333,0.00353579,0.00339824,0.00318508,0.00285954,0.00248319,0.00206965,0.00162814,0.00120089,0.000806823,0.000470734,0.000214937,0,0.865585,0.865689,0.865743,0.86568,0.865688,0.865711,0.865687,0.865684,0.865693,0.865677,0.865674,0.865672,0.865662,0.865657,0.86565,0.865642,0.865636,0.865629,0.865622,0.865616,0.86561,0.865605,0.8656,0.865596,0.865593,0.86559,0.865588,0.865587,0.865586,0.865585,0.865585,0.865585
200,0.88602,0.0607517,0.00894333,0.00275012,0.745718,0.109778,0.0337573,0.015861,0.00581867,0.00328809,0.00435806,0.00368897,0.000365866,0.00117436,0.00388835,0.0027044,0.00176817,0.00380993,0.00449831,0.00420608,0.00476484,0.00543012,0.00554778,0.00552822,0.00550095,0.00533399,0.00494946,0.00443917,0.00387164,0.00322234,0.00253544,0.00186837,0.00125614,0.000733434,0.000334477,0,0.88602,0.885957,0.88605,0.886085,0.886046,0.886024,0.886045,0.886057,0.886042,0.886035,0.886043,0.886043,0.886036,0.886036,0.886036,0.886033,0.886031,0.88603,0.886029,0.886027,0.886026,0.886025,0.886023,0.886023,0.886022,0.886021,0.886021,0.88602,0.88602,0.88602,0.88602,0.88602
205,0.711314,0.0602365,0.00961284,0.00290851,0.713675,0.113892,0.0344596,0.0161657,0.0106318,0.00600463,0.00184637,0.000426465,0.00230404,0.00485874,0.00453686,0.00218534,0.00223612,0.00457199,0.00595292,0.00600082,0.00603506,0.00650664,0.00700974,0.00722564,0.00712139,0.0067533,0.00626491,0.00568181,0.00495264,0.00411429,0.00323717,0.00238334,0.0016025,0.000936393,0.00042742,0,0.711314,0.711127,0.711097,0.711146,0.711198,0.711214,0.711196,0.711177,0.71118,0.7112,0.711214,0.711216,0.711218,0.711226,0.711237,0.711246,0.711254,0.711261,0.711269,0.711277,0.711284,0.71129,0.711295,0.7113,0.711304,0.711307,0.71131,0.711312,0.711313,0.711313,0.711314,0.711314
210,0.383805,0.0590097,0.00949845,0.00316616,0.702473,0.113073,0.0376911,0.0161816,0.00835993,0.00593175,0.00583923,0.00621173,0.00574377,0.00399651,0.00184671,0.00103828,0.00234133,0.00451471,0.0060129,0.00660861,0.00679761,0.00692396,0.00705882,0.00710771,0.00706048,0.00687351,0.0064651,0.00583819,0.00506221,0.00419547,0.00329948,0.00243013,0.00163269,0.000954324,0.000435963,0,0.383805,0.38364,0.383528,0.383462,0.383437,0.383444,0.383472,0.383508,0.383539,0.383559,0.383567,0.383572,0.383583,0.383601,0.383622,0.383644,0.383664,0.383683,0.383701,0.383718,0.383734,0.383749,0.383762,0.383773,0.383782,0.38379,0.383795,0.3838,0.383802,0.383804,0.383805,0.383805
215,-0.0244472,0.0581395,0.00900611,0.00293909,0.778749,0.120632,0.0393677,0.0172634,0.00880476,0.00487533,0.0028146,0.00166714,0.00105965,0.00085197,0.00097533,0.0013126,0.00165642,0.00182758,0.0018202,0.00174374,0.00167374,0.00162249,0.00158351,0.00152334,0.00142722,0.00131435,0.00119219,0.00105459,0.000902107,0.000743475,0.000583225,0.000427927,0.000286748,0.000167067,7.61453e-005,0,-0.0244471,-0.02446,-0.0244749,-0.0244903,-0.0245061,-0.0245222,-0.0245387,-0.024555,-0.0245705,-0.0245833,-0.0245913,-0.0245926,-0.0245871,-0.0245766,-0.0245638,-0.0245505,-0.0245373,-0.0245246,-0.0245125,-0.0245012,-0.0244909,-0.0244817,-0.0244736,-0.0244667,-0.0244609,-0.0244563,-0.0244528,-0.0244503,-0.0244486,-0.0244477,-0.0244472,-0.0244472
220,-0.425515,0.0580134,0.00882139,0.00277864,0.688195,0.104645,0.0329621,0.0137268,0.00677148,0.00408032,0.00326359,0.00335981,0.00386602,0.00447442,0.00501617,0.00547388,0.00596472,0.00661507,0.00741402,0.00822866,0.00892866,0.00944896,0.00974594,0.00977275,0.00954815,0.00910107,0.00844259,0.0075836,0.00656374,0.0054453,0.00428813,0.00315592,0.00211809,0.0012361,0.000563938,0,-0.425515,-0.425369,-0.425267,-0.425199,-0.425159,-0.42514,-0.425137,-0.425146,-0.425162,-0.425183,-0.425206,-0.42523,-0.425254,-0.425278,-0.425302,-0.425326,-0.42535,-0.425373,-0.425395,-0.425415,-0.425434,-0.425451,-0.425466,-0.425479,-0.42549,-0.425498,-0.425505,-0.42551,-0.425513,-0.425514,-0.425515,-0.425515
225,-0.728715,0.0567504,0.00853624,0.00316773,0.696216,0.104723,0.0388618,0.0206353,0.0132135,0.00962701,0.00626288,0.0026458,0.000399937,0.000457305,0.00214055,0.00419027,0.00576641,0.0066175,0.00686474,0.0068102,0.00676126,0.00687867,0.00713764,0.00737937,0.00743937,0.00724016,0.00678159,0.00611435,0.00529679,0.00438831,0.00345104,0.00254075,0.00170639,0.000996978,0.000455442,0,-0.728715,-0.72854,-0.728509,-0.728554,-0.728613,-0.728648,-0.728651,-0.728632,-0.728609,-0.728595,-0.728592,-0.7286,-0.728613,-0.728627,-0.728639,-0.728649,-0.728657,-0.728664,-0.728671,-0.728678,-0.728685,-0.728691,-0.728696,-0.728701,-0.728705,-0.728708,-0.728711,-0.728712,-0.728714,-0.728714,-0.728715,-0.728715
230,-0.864738,0.0563291,0.00932472,0.00351334,0.707726,0.117157,0.044142,0.0218196,0.0114137,0.00595189,0.00718473,0.00822,0.00625354,0.00208557,4.5197e-005,0.00204798,0.00462683,0.00519767,0.00419854,0.00338996,0.00374107,0.00463184,0.00513951,0.00508763,0.0048128,0.00457701,0.00434518,0.00398023,0.00345587,0.00284628,0.00222847,0.00164217,0.00110771,0.000648583,0.000295771,0,-0.864738,-0.864693,-0.864798,-0.864841,-0.864798,-0.864756,-0.864766,-0.8648,-0.864811,-0.864792,-0.864768,-0.86476,-0.864764,-0.864769,-0.864768,-0.864763,-0.864758,-0.864755,-0.864753,-0.864751,-0.864748,-0.864746,-0.864744,-0.864742,-0.864741,-0.86474,-0.864739,-0.864738,-0.864738,-0.864738,-0.864738,-0.864738
235,-0.807122,0.0562223,0.0100937,0.00353335,0.717368,0.12879,0.0450837,0.0218684,0.0135477,0.0112713,0.00659379,0.00356051,0.00681323,0.00652836,0.00190566,0.000504025,0.00332915,0.00350778,0.00158373,0.00146026,0.00265637,0.00279212,0.00238119,0.00251649,0.00272204,0.00250507,0.0022048,0.00204364,0.00183532,0.00150649,0.00116784,0.000867982,0.000588433,0.000341545,0.000154941,0,-0.807122,-0.807253,-0.807314,-0.807232,-0.807232,-0.80728,-0.807256,-0.807221,-0.807239,-0.807255,-0.807233,-0.80721,-0.80721,-0.80721,-0.8072,-0.807188,-0.807181,-0.807175,-0.807166,-0.807159,-0.807152,-0.807146,-0.80714,-0.807136,-0.807132,-0.807129,-0.807126,-0.807125,-0.807123,-0.807123,-0.807122,-0.807122
240,-0.573784,0.0553446,0.0104897,0.00381857,0.718072,0.1361,0.0495443,0.023874,0.0158196,0.0095484,0.00889328,0.00744212,0.00378658,0.00612175,0.00491721,0.000839215,0.00220413,0.00211832,0.000194581,0.000940399,0.0012013,0.000644886,0.00103082,0.00103238,0.000789018,0.000949955,0.000889952,0.00070581,0.000661508,0.000555635,0.000414868,0.000315884,0.000213962,0.000121671,5.65077e-005,0,-0.573784,-0.573988,-0.573895,-0.573898,-0.573943,-0.573886,-0.57391,-0.57392,-0.573879,-0.573896,-0.573901,-0.573872,-0.57387,-0.57387,-0.573856,-0.573849,-0.573843,-0.573834,-0.573827,-0.57382,-0.573813,-0.573807,-0.573802,-0.573797,-0.573793,-0.57379,-0.573788,-0.573786,-0.573785,-0.573785,-0.573784,-0.573784
245,-0.218783,0.0540943,0.0100134,0.0038574,0.717219,0.132765,0.051144,0.0277051,0.0168853,0.0124186,0.00931296,0.00754006,0.00716973,0.00492434,0.00533472,0.00297027,0.00167381,0.0012808,9.72916e-005,0.000424708,9.28307e-005,0.000145189,0.000160514,5.49028e-005,0.000179315,6.62043e-005,0.000100832,8.85947e-005,5.90584e-005,6.84693e-005,4.16152e-005,3.52206e-005,2.31292e-005,1.24549e-005,6.5548e-006,0,-0.218783,-0.2189,-0.218798,-0.218883,-0.218812,-0.218864,-0.21883,-0.218838,-0.218849,-0.218816,-0.218846,-0.218824,-0.218822,-0.218826,-0.218815,-0.218816,-0.21881,-0.218807,-0.218803,-0.218799,-0.218797,-0.218794,-0.218791,-0.218789,-0.218787,-0.218786,-0.218785,-0.218784,-0.218783,-0.218783,-0.218783,-0.218783
250,0.181445,0.0537075,0.00972789,0.00365075,0.720078,0.130426,0.0489471,0.0262203,0.0158135,0.0123757,0.00887369,0.00892112,0.0066406,0.00727626,0.00481691,0.00403134,0.00222218,0.000906793,0.00071412,0.000144364,0.000329845,8.7742e-005,0.000252074,6.76588e-005,0.000220138,7.17742e-005,0.000160102,7.06183e-005,0.000111993,6.12052e-005,6.64301e-005,3.82848e-005,3.09879e-005,1.54248e-005,8.08196e-006,0,0.181445,0.181508,0.181455,0.181501,0.181459,0.181497,0.181461,0.181491,0.181464,0.181481,0.181471,0.181468,0.181473,0.181463,0.181467,0.181461,0.181462,0.181458,0.181457,0.181454,0.181453,0.181451,0.18145,0.181449,0.181448,0.181447,0.181446,0.181446,0.181446,0.181446,0.181445,0.181445
255,0.538993,0.0526481,0.00908994,0.00342148,0.711816,0.122898,0.0462592,0.0266328,0.0183485,0.0120908,0.0119703,0.0069935,0.0102097,0.00592843,0.00736412,0.0034534,0.00266606,0.00163488,0.000558835,0.00153879,0.000415999,0.00140606,0.000701358,0.001155,0.000945702,0.000910238,0.000912677,0.000748496,0.000711569,0.00054192,0.000455278,0.000322934,0.000221634,0.000128955,5.842e-005,0,0.538993,0.539177,0.539069,0.539112,0.539115,0.539078,0.539123,0.539072,0.539109,0.539074,0.539089,0.539072,0.53907,0.539064,0.539055,0.539052,0.539041,0.539037,0.539029,0.539024,0.539018,0.539013,0.539008,0.539004,0.539001,0.538998,0.538997,0.538995,0.538994,0.538994,0.538993,0.538993
260,0.771104,0.0517119,0.00933256,0.00390727,0.680984,0.122899,0.0514541,0.0244855,0.0182999,0.0151079,0.00824133,0.0123185,0.0116073,0.00550213,0.0113949,0.00235564,0.00373759,0.00384021,0.000525285,0.00282816,0.0025811,0.00166077,0.00295874,0.00235621,0.00226527,0.0025176,0.0020812,0.00192884,0.00174866,0.00136098,0.0011283,0.000821335,0.000540217,0.000325002,0.000144929,0,0.771104,0.771243,0.77128,0.771192,0.771231,0.771255,0.771198,0.771227,0.771231,0.771189,0.771221,0.771193,0.771189,0.771189,0.771174,0.771169,0.771162,0.771152,0.771146,0.771139,0.771132,0.771126,0.771121,0.771116,0.771113,0.77111,0.771107,0.771106,0.771105,0.771104,0.771104,0.771104
265,0.827506,0.051571,0.00982317,0.00392909,0.650753,0.123954,0.0495795,0.0276763,0.0151274,0.0132134,0.0152126,0.0121737,0.00562394,0.0133445,0.0134749,0.000932224,0.00524394,0.00642762,0.00210216,0.00243673,0.00485875,0.00439897,0.00351776,0.00412467,0.00458168,0.00391865,0.00345979,0.00350719,0.00295222,0.00233195,0.00191722,0.00141984,0.00093725,0.00054412,0.000254079,0,0.827506,0.827476,0.827597,0.827616,0.827545,0.82753,0.827585,0.827585,0.827532,0.827552,0.827576,0.827542,0.827542,0.82755,0.827541,0.827534,0.827533,0.827531,0.827525,0.827522,0.82752,0.827517,0.827514,0.827512,0.82751,0.827509,0.827508,0.827507,0.827506,0.827506,0.827506,0.827506
270,0.700587,0.0512521,0.0101823,0.00390352,0.621136,0.123402,0.0473077,0.0282081,0.0207916,0.0140748,0.00830224,0.0088089,0.0159763,0.0192096,0.00816135,0.00110933,0.00743673,0.0088204,0.00523845,0.0031666,0.00413412,0.00621227,0.00669338,0.00630179,0.00528281,0.0052172,0.00556435,0.00494474,0.00402093,0.00331995,0.00267275,0.0020224,0.00134059,0.000772533,0.000349833,0,0.700587,0.700408,0.700404,0.700484,0.70055,0.700547,0.700493,0.700459,0.700494,0.700545,0.700532,0.700503,0.700515,0.700535,0.700542,0.700542,0.700544,0.700551,0.700558,0.700564,0.700567,0.700571,0.700575,0.700579,0.700581,0.700583,0.700585,0.700586,0.700587,0.700587,0.700587,0.700587
275,0.423024,0.0501022,0.0101868,0.0040557,0.594497,0.120874,0.0481237,0.025292,0.0173172,0.0160084,0.0178055,0.0195633,0.0175101,0.00969615,0.00279537,0.00532453,0.0104596,0.0106736,0.00834586,0.00641787,0.00540817,0.00552067,0.00600887,0.00690077,0.0078511,0.00771351,0.00662907,0.0056509,0.00480747,0.00402524,0.00328335,0.002448,0.00165524,0.000961051,0.00043261,0,0.423024,0.422839,0.422713,0.422646,0.422632,0.422665,0.422728,0.422795,0.422831,0.422816,0.422779,0.422773,0.422803,0.422837,0.422863,0.422882,0.422897,0.422911,0.422926,0.422941,0.422958,0.422973,0.422985,0.422995,0.423004,0.42301,0.423016,0.423019,0.423022,0.423023,0.423024,0.423024
280,0.0571923,0.048948,0.00957569,0.0038305,0.616806,0.120666,0.0482691,0.0262057,0.017062,0.0125997,0.0102546,0.00913629,0.00912769,0.0105524,0.0131123,0.0145213,0.0128664,0.00986228,0.00778967,0.00683472,0.0063977,0.00610385,0.00602016,0.00528305,0.00469416,0.00440637,0.00426668,0.00393323,0.00356417,0.00308363,0.00245062,0.00183207,0.00123832,0.000726009,0.000334478,0,0.0571926,0.0571479,0.057105,0.0570638,0.0570227,0.0569799,0.0569337,0.0568839,0.0568353,0.056801,0.0567986,0.0568294,0.0568738,0.0569153,0.056951,0.056983,0.0570123,0.0570393,0.0570647,0.0570868,0.0571062,0.0571235,0.057139,0.0571525,0.057164,0.0571734,0.0571807,0.057186,0.0571894,0.0571914,0.0571923,0.0571923
285,-0.317559,0.04874,0.0093195,0.00352901,0.554083,0.105945,0.0401182,0.01969,0.0112413,0.00759735,0.00649534,0.00676256,0.00716162,0.00618861,0.00340589,0.0012928,0.00273745,0.00682442,0.011061,0.0144558,0.0169379,0.0189242,0.0194767,0.0194474,0.0193597,0.0187415,0.0174848,0.0156434,0.0136398,0.0114181,0.008981,0.00663677,0.00446098,0.00259911,0.00118839,0,-0.31756,-0.317434,-0.317331,-0.317249,-0.317186,-0.317142,-0.317114,-0.317097,-0.317088,-0.317082,-0.317078,-0.317081,-0.317097,-0.317125,-0.317162,-0.317203,-0.317245,-0.317288,-0.31733,-0.317368,-0.317404,-0.317436,-0.317465,-0.31749,-0.31751,-0.317527,-0.317539,-0.317548,-0.317554,-0.317558,-0.317559,-0.317559
290,-0.618745,0.0471571,0.0087206,0.00379028,0.580262,0.107306,0.0466389,0.0298487,0.0229176,0.020144,0.018484,0.0156872,0.01162,0.00719046,0.00312888,0.00113326,0.00280214,0.0065719,0.00979291,0.0114904,0.011792,0.0115539,0.0109899,0.0100637,0.0094116,0.00895411,0.00859852,0.00803429,0.00710722,0.00595551,0.00474675,0.00348658,0.00232436,0.00135262,0.000611198,0,-0.618745,-0.61856,-0.618501,-0.618533,-0.618605,-0.618673,-0.618707,-0.618701,-0.618664,-0.618614,-0.618571,-0.618546,-0.618542,-0.618553,-0.618574,-0.618597,-0.61862,-0.61864,-0.618657,-0.618672,-0.618685,-0.618697,-0.618708,-0.618717,-0.618725,-0.618732,-0.618737,-0.61874,-0.618743,-0.618744,-0.618745,-0.618745
295,-0.776297,0.0466499,0.00929105,0.00399554,0.597685,0.119038,0.0511913,0.0292376,0.0193747,0.0139943,0.0184696,0.0246991,0.0270811,0.0236236,0.0122187,0.00251959,0.00216842,0.00548624,0.0064824,0.00483382,0.00279904,0.00256528,0.00396293,0.00514544,0.00514069,0.00442013,0.00360857,0.00321409,0.00299737,0.00264112,0.00208444,0.00150289,0.000982468,0.000567014,0.000265255,0,-0.776296,-0.77622,-0.776318,-0.776387,-0.776352,-0.776282,-0.776272,-0.77633,-0.776393,-0.776406,-0.776371,-0.776327,-0.776305,-0.776307,-0.776316,-0.776318,-0.776312,-0.776306,-0.776303,-0.776303,-0.776303,-0.776302,-0.776301,-0.776299,-0.776298,-0.776298,-0.776297,-0.776297,-0.776297,-0.776297,-0.776297,-0.776297
300,-0.758471,0.0466184,0.00954679,0.00392143,0.602973,0.12348,0.0507207,0.0283391,0.0208984,0.0208178,0.0188644,0.0156485,0.0245819,0.0302012,0.0229708,0.00709685,0.00191741,0.00462222,0.00378069,0.000922903,0.00139926,0.0030626,0.00264984,0.00154294,0.00182104,0.002532,0.00231698,0.00162091,0.00133007,0.00126898,0.00103063,0.000699403,0.000465091,0.000291365,0.000132607,0,-0.758471,-0.758571,-0.758657,-0.758574,-0.758551,-0.758621,-0.758612,-0.758536,-0.758538,-0.758607,-0.758626,-0.758583,-0.758553,-0.758555,-0.758555,-0.758541,-0.758529,-0.758524,-0.758518,-0.758508,-0.7585,-0.758495,-0.75849,-0.758485,-0.758481,-0.758478,-0.758475,-0.758473,-0.758472,-0.758472,-0.758471,-0.758471
305,-0.574557,0.0459983,0.00979178,0.00395115,0.599781,0.127677,0.0515198,0.0291647,0.0233181,0.0181482,0.0198446,0.0242051,0.0221663,0.0264525,0.0262235,0.01259,0.00252124,0.00376981,0.00166032,0.000199297,0.00198774,0.0010668,0.000538953,0.00167426,0.00112628,0.000422462,0.000910576,0.000864235,0.000533315,0.000537852,0.000446544,0.000274899,0.000202126,0.000123545,4.91718e-005,0,-0.574557,-0.574753,-0.574677,-0.574658,-0.574726,-0.574654,-0.574669,-0.574719,-0.574639,-0.574627,-0.57469,-0.574671,-0.574636,-0.574643,-0.574635,-0.57462,-0.574618,-0.57461,-0.574599,-0.574595,-0.574589,-0.57458,-0.574575,-0.574571,-0.574566,-0.574563,-0.574561,-0.574559,-0.574558,-0.574557,-0.574557,-0.574557
310,-0.268791,0.0447515,0.00945939,0.00401048,0.591782,0.125089,0.0530335,0.0321717,0.0230088,0.0207526,0.0206913,0.022786,0.0294685,0.0282657,0.0259727,0.0154442,0.00418958,0.00274813,0.000727664,0.0006889,0.000775137,7.95967e-005,0.000787159,0.000132805,0.000334579,0.000439673,4.15334e-005,0.000210947,0.00010237,7.43069e-005,8.95261e-005,3.85081e-005,4.41456e-005,2.02961e-005,9.11837e-006,0,-0.268791,-0.268926,-0.268811,-0.268907,-0.268828,-0.268883,-0.268854,-0.268837,-0.268899,-0.268812,-0.268844,-0.268865,-0.268829,-0.268842,-0.26883,-0.268827,-0.268825,-0.268817,-0.268818,-0.26881,-0.268807,-0.268805,-0.268801,-0.268799,-0.268797,-0.268795,-0.268793,-0.268792,-0.268792,-0.268791,-0.268791,-0.268791
315,0.0918493,0.0440268,0.00899534,0.00374504,0.589957,0.120537,0.0501833,0.0304378,0.0223138,0.0208925,0.0208024,0.0256585,0.0297797,0.0338635,0.0281584,0.0149657,0.00672064,0.00167367,0.00123929,0.000331832,0.000685851,0.000141576,0.000716401,0.000207001,0.000348792,0.000109861,0.000107681,7.00749e-005,2.16176e-005,2.95819e-005,1.28738e-005,1.90631e-005,5.10085e-006,8.54433e-006,8.40644e-007,0,0.0918493,0.0918813,0.0918495,0.0918824,0.091848,0.0918823,0.0918485,0.0918753,0.091865,0.0918405,0.0918946,0.0918385,0.0918721,0.0918522,0.0918632,0.091853,0.0918593,0.0918521,0.0918572,0.0918529,0.0918531,0.0918525,0.0918515,0.0918515,0.0918504,0.0918502,0.0918497,0.0918496,0.0918494,0.0918494,0.0918493,0.0918493
